date,dayofweek,visiting_team,v_game_number,home_team,h_game_number,v_score,h_score,LOG_inouts,LOG_minutes,v_AB,v_H,v_2B,v_3B,v_HR,v_RBI,v_SF,v_HBP,v_BB,v_K,v_SB,v_GIDP,v_LOB,v_pitchers_used,v_ER,v_def_assists,v_errors_def,v_doubleplays_def,h_AB,h_H,h_2B,h_3B,h_HR,h_RBI,h_SF,h_HBP,h_BB,h_K,h_SB,h_GIDP,h_LOB,h_pitchers_used,h_ER,h_def_assists,h_errors_def,h_doubleplays_def
20160828,Sun,SDP,130,FLA,130,3,1,54,156,33,8,2,1,0,3,0,1,1,3,1,1,6,1,1,17,0,6,27,6,2,0,0,1,0,0,3,3,0,5,2,4,3,12,0,1
20160828,Sun,PIT,128,MIL,130,3,1,54,159,34,7,0,0,3,3,0,2,3,9,1,0,9,4,1,14,0,1,31,5,2,0,1,1,0,1,0,8,0,1,4,4,3,7,0,0
20160828,Sun,PHI,130,NYM,130,5,1,54,188,30,8,3,0,0,5,1,1,2,10,0,0,4,5,1,10,1,0,33,7,0,0,0,1,1,0,1,9,0,0,8,5,5,9,0,1
20160828,Sun,ATL,131,SFG,130,4,13,51,193,31,6,2,1,2,4,1,0,3,7,0,1,4,5,13,11,0,0,40,18,3,4,4,13,1,2,3,4,0,0,9,3,4,11,0,1
20160828,Sun,OAK,130,STL,129,7,4,54,163,35,9,3,0,2,7,0,1,2,9,0,2,4,4,4,10,0,0,33,8,3,0,1,4,1,0,0,10,0,0,3,4,7,16,2,2
20160828,Sun,COL,130,WSN,130,5,3,54,172,37,10,2,1,2,4,0,0,2,5,0,0,7,4,3,12,1,1,32,6,0,0,3,3,0,0,1,8,0,1,4,4,5,8,0,0
20160829,Mon,CIN,130,ANA,131,2,9,51,171,34,8,1,0,1,2,0,0,1,9,1,1,6,3,9,11,0,1,37,14,4,0,5,9,0,0,2,4,0,1,6,3,2,13,0,1
20160829,Mon,TOR,131,BAL,131,5,1,54,155,33,7,0,0,2,5,0,0,4,11,0,0,5,3,1,5,0,1,30,4,0,0,1,1,0,1,1,7,0,0,4,3,5,11,0,0
20160829,Mon,TBD,130,BOS,131,4,9,51,191,32,9,1,0,0,4,2,0,1,9,0,1,4,4,9,7,0,0,37,14,6,0,1,9,0,0,4,7,0,0,8,3,4,13,0,1
20160829,Mon,MIN,131,CLE,130,0,1,58,199,38,9,3,0,0,0,0,0,3,10,0,0,11,3,1,12,1,1,34,8,1,0,0,1,0,0,4,5,0,1,9,5,0,10,0,0
20160829,Mon,CHW,130,DET,131,3,4,51,200,35,9,1,0,1,3,0,0,4,6,0,1,9,5,4,10,1,1,29,7,1,0,2,4,1,1,5,8,0,0,8,4,3,9,0,1
20160829,Mon,OAK,131,HOU,131,0,6,51,165,29,4,1,0,0,0,0,2,4,10,0,2,8,3,4,8,2,1,32,8,1,0,1,6,0,0,4,11,0,0,6,4,0,9,0,2
20160829,Mon,NYY,130,KCR,131,5,8,51,197,35,9,3,0,0,5,1,1,3,7,0,0,9,4,8,9,0,0,34,11,0,0,1,8,0,0,2,12,2,0,4,5,4,5,1,0
20160829,Mon,SEA,131,TEX,132,3,6,51,198,34,7,2,0,0,3,0,0,3,13,1,0,7,4,5,5,1,0,31,8,3,1,1,6,1,1,2,8,1,0,5,4,3,5,0,0
20160829,Mon,PIT,129,CHC,130,7,8,75,303,49,13,1,0,2,7,1,0,6,12,3,0,10,7,7,11,1,2,52,17,3,1,2,8,0,1,6,12,0,1,15,8,7,19,2,0
20160829,Mon,LAD,131,COL,131,1,8,51,216,31,5,0,1,0,1,0,3,5,10,1,1,11,5,8,8,0,0,36,12,3,0,1,8,0,0,3,9,0,0,7,4,1,11,1,1
20160829,Mon,STL,130,MIL,131,6,5,54,204,38,11,1,0,3,5,1,0,5,12,1,0,11,5,5,5,1,1,34,8,2,0,1,5,0,0,6,19,0,1,8,4,5,9,2,0
20160829,Mon,FLA,131,NYM,131,1,2,59,210,34,5,3,0,0,1,0,0,7,9,1,1,10,5,2,7,0,1,35,7,1,0,1,1,0,0,4,10,0,1,8,6,1,10,0,1
20160829,Mon,WSN,131,PHI,131,4,0,54,178,36,9,0,0,1,4,0,0,2,5,0,1,7,3,0,11,0,2,27,4,0,0,0,0,0,1,1,7,0,2,4,3,2,7,1,1
20160830,Tue,CIN,131,ANA,132,2,4,51,176,37,11,2,0,1,2,0,0,1,9,1,0,9,2,4,10,0,2,31,10,2,0,2,4,0,0,1,6,1,2,5,5,2,5,0,0
20160830,Tue,TOR,132,BAL,132,3,5,51,154,32,7,1,0,1,3,0,0,2,5,1,2,4,3,5,6,0,0,31,7,1,0,3,5,0,1,3,5,0,0,6,3,3,12,1,2
20160830,Tue,TBD,131,BOS,132,4,3,54,191,34,8,1,0,2,4,0,0,3,9,0,0,6,4,3,6,0,1,31,6,2,0,1,3,1,0,3,12,0,0,5,4,4,11,0,0
20160830,Tue,MIN,132,CLE,131,4,5,51,190,36,10,1,0,1,4,0,0,3,8,0,0,8,4,5,10,0,1,29,9,3,1,2,5,0,1,8,10,1,1,9,6,4,11,1,1
20160830,Tue,CHW,131,DET,132,4,8,51,193,35,9,3,0,1,4,0,0,3,7,0,1,7,3,7,10,2,1,35,11,3,0,2,8,0,0,5,3,0,1,8,4,4,14,0,1
20160830,Tue,OAK,132,HOU,132,1,3,51,148,32,5,1,0,0,1,0,0,1,10,0,0,5,2,3,12,1,1,27,5,0,0,2,3,0,0,1,2,1,1,2,4,0,11,1,1
20160830,Tue,NYY,131,KCR,132,5,4,60,247,43,14,2,0,1,5,1,0,4,9,0,0,13,7,3,11,2,1,35,7,1,1,1,4,1,2,3,9,3,1,7,6,5,8,0,0
20160830,Tue,SEA,132,TEX,133,7,8,51,203,37,11,1,0,0,6,1,0,5,6,1,0,9,6,8,9,3,0,37,15,0,0,2,8,1,0,3,6,0,0,9,3,7,15,1,0
20160830,Tue,SDP,131,ATL,132,3,7,51,175,34,7,1,2,1,3,0,0,0,12,1,0,4,5,7,13,0,3,32,12,2,0,0,7,1,0,7,2,0,3,9,3,3,9,0,0
20160830,Tue,PIT,130,CHC,131,0,3,51,156,29,4,2,0,0,0,0,0,1,5,1,0,3,3,3,8,0,0,28,5,1,0,1,3,0,1,3,7,1,0,5,3,0,12,0,0
20160830,Tue,STL,131,MIL,132,2,1,60,188,35,7,1,0,1,2,0,0,2,15,0,1,5,5,1,15,0,1,34,5,2,0,0,1,0,0,3,12,0,1,7,4,2,10,0,1
20160830,Tue,FLA,132,NYM,132,4,7,51,184,34,9,2,1,2,4,0,1,2,7,0,1,7,3,7,11,0,0,37,13,3,0,3,7,0,0,4,7,0,0,10,4,4,13,0,1
20160830,Tue,WSN,132,PHI,132,3,2,54,162,32,7,2,0,0,3,0,0,3,7,1,0,6,2,2,8,0,1,28,3,1,0,1,2,0,0,2,12,0,1,1,4,3,4,0,0
20160830,Tue,ARI,132,SFG,131,4,3,54,198,33,7,0,1,0,4,0,0,5,5,1,1,7,4,2,10,1,2,33,8,3,0,0,3,1,1,4,2,0,2,9,6,4,10,0,1
20160831,Wed,CIN,132,ANA,133,0,3,51,130,29,4,1,0,0,0,0,0,0,7,0,1,3,2,3,11,0,0,30,7,3,0,0,3,0,0,1,9,1,0,4,1,0,13,2,1
20160831,Wed,TOR,133,BAL,133,5,3,54,192,33,9,1,0,3,5,0,0,2,8,0,3,3,5,2,13,1,1,35,8,0,0,1,2,0,0,4,4,0,1,9,4,5,13,0,3
20160831,Wed,TBD,132,BOS,133,6,8,51,190,36,12,2,0,2,6,0,0,5,8,0,1,8,4,8,6,0,0,34,12,2,0,3,8,0,0,3,5,0,0,6,6,6,9,0,1
20160831,Wed,MIN,133,CLE,132,4,8,51,165,34,8,2,0,2,3,0,0,3,13,0,0,6,3,8,10,0,2,32,12,3,0,2,8,2,0,5,3,1,2,7,3,4,9,0,1
20160831,Wed,CHW,132,DET,133,2,3,53,166,30,4,1,0,2,2,0,0,1,10,0,0,3,2,3,11,0,3,30,9,3,0,0,3,1,0,4,6,1,3,7,3,2,4,0,0
20160831,Wed,OAK,133,HOU,133,3,4,51,163,35,8,2,1,0,3,1,0,2,10,0,0,8,2,4,4,0,1,30,6,2,2,0,3,0,0,3,9,0,1,5,4,1,8,1,0
20160831,Wed,NYY,132,KCR,133,5,4,78,259,48,11,2,0,1,5,3,0,4,5,1,0,11,7,3,17,1,1,43,6,1,0,2,4,0,1,4,6,3,1,6,8,5,15,2,0
20160831,Wed,SEA,133,TEX,134,1,14,51,181,34,8,0,0,1,1,0,0,3,6,0,1,9,4,14,14,0,1,34,12,1,0,5,14,0,1,6,6,1,1,4,3,1,10,1,1
20160831,Wed,SDP,132,ATL,133,1,8,51,202,32,5,1,0,1,1,0,0,3,14,1,0,7,5,7,9,1,3,32,12,3,0,0,7,1,1,7,4,2,3,9,4,1,11,0,0
20160831,Wed,PIT,131,CHC,132,5,6,51,228,36,9,3,1,0,5,0,0,8,12,0,1,12,4,6,9,0,0,31,8,2,1,1,5,1,0,6,5,0,0,8,6,5,8,2,1
20160831,Wed,LAD,132,COL,132,0,7,51,175,32,6,1,0,0,0,0,0,2,8,0,1,7,3,7,11,0,2,35,14,5,1,1,7,0,0,2,6,2,1,7,4,0,12,0,1
20160831,Wed,LAD,133,COL,133,10,8,54,216,36,10,3,0,2,10,1,0,8,2,0,0,8,6,7,16,2,2,36,12,0,2,2,7,0,0,4,9,0,2,5,6,10,12,1,0
20160831,Wed,STL,132,MIL,133,1,3,51,153,31,3,0,0,1,1,0,0,3,9,0,0,6,3,3,5,0,0,28,4,2,0,1,3,0,0,2,12,0,0,3,3,1,6,1,0
20160831,Wed,FLA,133,NYM,133,2,5,51,166,35,7,1,0,1,1,0,0,0,5,0,0,6,4,5,8,0,2,31,9,1,0,1,5,0,0,5,2,0,2,7,3,1,12,3,0
20160831,Wed,WSN,133,PHI,133,2,1,54,170,33,6,1,0,1,2,0,0,1,8,0,1,5,4,1,16,0,1,28,2,0,0,1,1,0,0,2,6,0,1,2,4,2,15,1,1
20160831,Wed,ARI,133,SFG,132,2,4,51,213,35,9,1,0,1,2,0,0,3,11,3,0,9,5,4,7,0,0,32,9,4,1,0,4,1,1,3,5,0,0,9,4,2,10,0,0
20160901,Thu,CHW,133,MIN,134,5,8,51,193,41,15,3,0,2,5,0,0,4,11,0,0,13,4,8,4,0,1,32,9,1,0,2,7,0,0,2,12,0,0,2,4,5,10,0,0
20160901,Thu,SDP,133,ATL,134,6,9,51,168,34,8,1,2,2,6,1,0,0,4,0,0,2,5,9,8,0,0,35,11,1,0,1,9,0,1,4,5,0,0,7,5,6,6,0,0
20160901,Thu,SFG,133,CHC,133,4,5,51,174,28,3,1,0,1,3,1,1,3,6,0,1,2,7,5,7,0,0,32,8,1,0,0,5,0,0,5,8,1,0,8,4,3,15,1,1
20160901,Thu,FLA,134,NYM,134,6,4,54,205,37,10,2,0,1,6,0,0,5,9,2,0,9,5,4,8,1,2,35,9,2,0,2,4,0,1,3,4,0,2,8,5,6,7,0,0
20160902,Fri,NYY,133,BAL,134,0,8,51,172,28,2,0,0,0,0,0,0,4,7,0,0,5,6,8,7,0,0,34,10,3,0,4,8,0,0,3,11,0,0,5,4,0,10,0,0
20160902,Fri,FLA,135,CLE,133,2,6,51,169,35,8,2,0,1,2,0,0,1,13,0,0,7,3,6,10,0,0,29,7,4,0,0,6,1,0,8,7,0,0,9,3,2,8,0,0
20160902,Fri,DET,134,KCR,134,7,6,54,208,39,13,1,0,2,7,0,1,1,9,0,1,7,5,3,7,2,0,39,11,0,0,0,6,0,1,1,8,2,0,8,4,7,10,0,1
20160902,Fri,CHW,134,MIN,135,11,4,54,179,42,17,2,0,1,11,1,0,6,12,0,0,12,3,3,12,1,3,31,8,1,0,1,4,1,1,1,6,0,2,3,5,11,11,1,0
20160902,Fri,BOS,134,OAK,134,16,2,54,207,42,17,5,0,1,15,3,0,6,5,0,0,8,3,2,7,0,1,31,6,1,0,0,2,1,0,3,11,0,1,6,5,13,8,2,0
20160902,Fri,ANA,134,SEA,134,8,11,51,205,35,10,1,0,2,7,0,0,4,6,0,2,4,5,11,9,2,0,38,13,1,0,1,10,0,0,7,10,0,0,10,6,5,10,1,2
20160902,Fri,TOR,134,TBD,133,3,8,51,172,33,6,2,0,0,3,0,0,4,12,0,0,7,4,6,11,2,0,34,8,2,1,3,8,0,1,3,7,0,0,6,6,3,9,0,0
20160902,Fri,HOU,134,TEX,135,8,10,51,195,34,7,1,1,2,7,1,0,6,8,0,0,6,6,9,12,1,3,34,13,4,0,3,9,1,0,6,3,1,2,7,7,7,7,1,0
20160902,Fri,SFG,134,CHC,134,1,2,51,157,30,3,2,0,1,1,0,0,2,4,0,0,4,5,2,8,0,1,27,5,3,0,0,2,0,0,5,6,0,0,7,1,1,9,0,0
20160902,Fri,STL,133,CIN,133,2,3,52,177,31,6,2,0,2,2,0,0,2,4,0,0,5,5,3,6,1,0,33,11,2,0,0,3,1,0,7,10,4,0,14,3,2,12,0,0
20160902,Fri,ARI,134,COL,134,7,14,51,191,36,10,2,0,1,5,0,0,4,6,2,1,7,5,13,14,2,1,36,14,1,0,2,12,0,1,6,3,2,1,6,4,2,15,2,1
20160902,Fri,SDP,134,LAD,134,4,2,54,212,32,6,1,0,1,4,0,3,4,12,2,0,8,5,2,12,1,1,39,13,1,0,1,2,0,0,1,13,0,1,11,7,4,6,1,0
20160902,Fri,WSN,134,NYM,135,4,1,54,187,34,8,2,0,0,4,1,0,1,7,4,0,5,5,1,5,0,0,31,4,0,0,1,1,0,1,3,10,0,0,7,4,4,8,0,0
20160902,Fri,ATL,135,PHI,134,8,4,54,208,37,13,4,0,1,8,1,0,5,9,1,0,9,5,4,10,0,0,36,9,3,0,1,4,0,0,2,11,0,0,7,5,8,8,1,1
20160902,Fri,MIL,134,PIT,132,1,0,54,181,29,3,1,0,0,1,0,1,4,8,3,0,7,7,0,12,1,0,31,7,2,0,0,0,0,0,4,5,0,0,8,4,1,14,1,0
20160903,Sat,NYY,134,BAL,135,0,2,51,182,29,4,0,0,0,0,0,1,2,10,0,2,5,3,1,10,1,2,30,8,3,0,1,1,0,0,5,5,0,2,9,4,0,12,0,2
20160903,Sat,FLA,136,CLE,134,3,8,51,158,28,4,1,0,0,3,1,0,3,4,0,1,2,4,6,11,3,1,35,12,5,0,1,6,1,0,5,6,0,1,10,2,3,14,0,1
20160903,Sat,DET,135,KCR,135,2,5,51,194,34,9,2,0,1,2,0,0,7,7,0,1,12,5,5,11,0,0,33,9,1,0,1,5,0,0,4,7,1,0,8,5,2,12,0,1
20160903,Sat,CHW,135,MIN,136,3,11,51,192,31,4,1,0,2,3,0,0,4,9,0,0,5,5,5,4,1,0,36,12,5,0,4,10,0,0,6,10,2,0,7,4,3,8,0,0
20160903,Sat,BOS,135,OAK,135,11,2,54,180,45,17,5,0,1,10,0,0,4,12,0,0,11,3,2,7,0,0,31,5,2,0,0,2,0,0,0,3,0,0,2,4,10,8,2,0
20160903,Sat,ANA,135,SEA,135,10,3,54,174,41,15,3,1,5,10,0,1,2,2,0,2,7,4,3,11,0,1,35,9,1,0,2,3,0,0,2,10,0,1,7,4,9,13,1,2
20160903,Sat,TOR,135,TBD,134,5,7,51,186,33,6,0,0,0,5,0,0,6,8,1,0,7,5,7,4,0,1,35,13,2,0,1,7,0,0,3,10,0,0,7,5,5,4,0,0
20160903,Sat,HOU,135,TEX,136,4,12,51,207,35,11,2,0,2,4,0,0,4,4,0,3,8,7,12,10,0,1,38,16,5,0,2,11,0,1,3,7,2,0,6,4,4,10,0,3
20160903,Sat,SFG,135,CHC,135,3,2,54,193,32,4,1,0,0,1,0,0,2,8,2,0,4,6,2,9,1,1,32,7,1,0,0,2,1,1,3,12,1,0,9,4,2,10,1,0
20160903,Sat,STL,134,CIN,134,1,9,51,190,28,5,1,0,1,1,0,0,8,10,0,3,8,5,9,12,1,1,34,12,6,0,0,8,1,0,9,9,2,1,11,4,1,9,1,4
20160903,Sat,ARI,135,COL,135,9,4,54,191,40,14,3,0,1,9,0,0,2,5,0,0,6,5,4,9,1,2,35,10,2,0,2,4,0,0,2,9,0,2,6,5,8,11,0,0
20160903,Sat,SDP,135,LAD,135,1,5,51,155,31,4,1,0,0,1,0,0,3,13,1,0,6,3,5,15,0,3,30,9,0,0,2,5,0,0,3,7,0,3,4,4,1,4,0,0
20160903,Sat,WSN,135,NYM,136,1,3,51,193,33,7,1,0,0,1,1,0,3,8,0,0,9,7,3,10,0,1,29,6,3,0,0,3,0,1,4,5,0,1,7,5,1,13,1,0
20160903,Sat,ATL,136,PHI,135,6,4,60,207,38,9,3,0,2,6,1,0,4,9,0,0,8,6,3,11,1,0,37,6,4,0,1,4,0,1,1,9,1,0,5,4,4,10,2,0
20160903,Sat,MIL,135,PIT,133,7,4,54,225,38,14,2,2,1,7,0,0,4,8,2,1,10,7,4,15,1,4,31,9,0,0,2,4,1,1,6,7,1,4,9,6,7,15,0,1
20160904,Sun,NYY,135,BAL,136,5,2,54,197,29,7,0,0,0,5,1,0,7,6,0,3,6,6,2,9,0,0,33,6,1,0,0,2,0,1,4,10,0,0,9,4,4,13,1,3
20160904,Sun,FLA,137,CLE,135,5,6,53,223,36,11,3,0,1,5,1,0,2,14,0,1,8,4,6,7,0,1,35,10,2,0,0,6,0,0,7,7,2,1,10,5,4,9,2,1
20160904,Sun,DET,136,KCR,136,6,5,54,199,38,13,3,0,2,6,0,0,1,7,1,0,6,4,5,9,0,0,32,7,2,1,1,5,1,0,4,8,1,0,5,4,6,9,0,0
20160904,Sun,CHW,136,MIN,137,13,11,72,286,53,16,3,0,2,13,0,0,4,13,0,0,9,8,11,9,0,0,55,18,5,0,4,11,0,0,6,13,0,0,14,7,11,14,3,0
20160904,Sun,BOS,136,OAK,136,0,1,51,159,33,6,0,0,0,0,0,0,3,9,0,0,9,2,0,9,2,0,27,2,1,0,0,0,0,1,3,5,0,0,6,3,0,5,1,0
20160904,Sun,ANA,136,SEA,136,4,2,54,180,32,10,0,0,2,4,0,0,2,7,1,2,4,7,2,13,0,2,33,8,1,0,2,2,0,0,2,5,1,2,6,3,4,15,0,2
20160904,Sun,TOR,136,TBD,135,5,3,54,198,36,10,1,0,1,5,0,0,4,12,1,0,8,6,3,7,0,0,34,8,1,0,0,3,1,0,2,11,0,0,7,5,5,8,0,0
20160904,Sun,HOU,136,TEX,137,7,6,54,202,39,11,1,0,2,7,0,0,5,11,1,0,10,5,6,9,0,0,37,11,2,1,1,6,0,1,3,10,1,0,8,4,7,9,1,0
20160904,Sun,SFG,136,CHC,136,2,3,76,263,42,4,1,0,0,2,0,2,3,15,2,0,7,10,3,14,0,1,46,10,2,0,0,3,0,1,4,8,1,1,11,8,1,17,1,0
20160904,Sun,STL,135,CIN,135,5,2,54,176,33,5,1,0,2,3,0,1,3,12,1,0,5,4,2,10,0,4,34,11,1,0,0,2,0,0,5,9,0,3,10,5,3,3,2,0
20160904,Sun,ARI,136,COL,136,8,5,54,200,34,10,2,0,1,8,1,2,2,7,3,1,4,3,5,9,1,1,37,11,1,1,1,4,0,0,2,12,1,0,7,4,8,11,0,2
20160904,Sun,SDP,136,LAD,136,4,7,51,189,30,7,0,0,1,3,1,1,1,12,0,1,3,5,7,9,0,0,32,9,0,0,2,7,0,0,6,7,0,0,7,4,3,10,1,1
20160904,Sun,WSN,136,NYM,137,1,5,51,179,36,9,1,0,1,1,0,1,0,7,0,0,9,6,5,5,0,0,31,9,1,0,2,5,1,0,1,5,0,0,4,3,1,5,0,0
20160904,Sun,ATL,137,PHI,136,2,0,54,194,34,8,1,0,2,2,0,1,6,9,0,1,12,4,0,4,0,0,32,5,1,0,0,0,0,1,3,13,2,0,9,3,2,15,0,1
20160904,Sun,MIL,136,PIT,134,10,0,54,190,37,11,3,0,4,10,0,0,5,6,1,1,5,4,0,9,0,2,31,6,3,0,0,0,0,0,1,3,0,1,5,3,5,8,2,2
20160905,Mon,DET,137,CHW,137,5,3,66,236,41,9,0,0,3,5,0,1,3,12,0,1,7,5,3,7,0,0,43,10,1,0,1,3,0,0,2,16,1,0,9,5,5,17,1,1
20160905,Mon,HOU,137,CLE,136,6,2,54,224,36,11,2,0,1,5,1,0,7,14,2,1,11,5,2,10,1,1,33,7,1,0,1,2,0,0,3,9,0,1,7,8,4,8,2,1
20160905,Mon,KCR,137,MIN,138,11,5,54,204,39,16,4,0,2,11,2,0,5,9,1,1,8,5,5,8,0,1,37,12,3,0,3,5,0,1,3,10,0,1,10,6,11,10,1,1
20160905,Mon,TOR,137,NYY,136,3,5,51,169,33,8,2,0,0,3,0,0,5,7,0,0,8,4,5,4,0,1,31,8,2,0,1,5,0,0,2,11,1,1,4,6,3,7,0,0
20160905,Mon,ANA,137,OAK,137,10,7,54,224,38,14,3,0,1,9,2,3,3,5,1,1,9,6,7,5,0,0,38,11,5,0,2,7,0,0,7,7,0,0,11,4,8,7,2,1
20160905,Mon,TEX,138,SEA,137,6,14,51,212,33,7,0,0,2,6,0,1,4,8,1,1,5,5,14,5,0,0,38,14,3,0,2,13,1,0,9,14,2,0,10,4,6,9,0,1
20160905,Mon,BAL,137,TBD,136,7,3,54,155,36,9,2,0,1,6,0,0,2,10,1,0,4,1,3,8,0,0,29,2,0,0,1,3,0,1,1,6,2,0,1,3,7,7,1,0
20160905,Mon,NYM,138,CIN,136,5,0,54,185,33,10,1,0,2,5,1,0,2,11,0,0,4,4,0,7,0,2,33,8,1,1,0,0,0,0,1,5,0,2,7,5,5,8,0,1
20160905,Mon,SFG,137,COL,137,0,6,51,144,29,2,1,0,0,0,0,0,0,7,0,0,2,3,6,9,0,0,29,6,1,0,2,6,1,0,5,3,0,0,5,1,0,14,0,0
20160905,Mon,ARI,137,LAD,137,2,10,51,192,31,4,1,0,0,2,0,0,3,9,0,0,5,4,10,12,0,0,34,11,2,0,5,9,0,0,3,9,0,0,4,4,2,7,0,0
20160905,Mon,PHI,137,FLA,138,6,2,54,174,33,8,0,1,1,6,0,1,3,8,2,2,4,4,2,9,0,0,32,6,1,1,0,2,0,1,0,7,0,0,4,5,5,11,3,2
20160905,Mon,CHC,137,MIL,137,7,2,54,171,37,10,1,0,0,6,0,2,2,4,0,0,7,4,2,5,0,1,31,6,1,0,2,2,0,0,2,10,0,1,4,5,5,15,2,1
20160905,Mon,STL,136,PIT,135,12,6,54,205,40,14,6,0,2,12,1,2,5,7,0,1,10,3,6,10,0,1,37,12,1,1,2,6,1,0,1,8,0,1,6,5,9,15,2,1
20160905,Mon,BOS,137,SDP,137,1,2,51,181,32,7,1,0,1,1,0,0,2,14,0,2,6,4,2,6,0,0,29,6,1,0,1,2,0,0,2,8,1,0,5,3,1,9,0,2
20160905,Mon,ATL,138,WSN,137,4,6,51,179,39,11,3,0,0,3,0,0,3,6,0,1,11,4,6,7,0,2,29,9,3,0,2,6,0,0,4,7,1,2,5,3,4,8,2,1
20160906,Tue,DET,138,CHW,138,0,2,51,174,33,7,0,0,0,0,0,1,2,9,0,0,9,2,2,11,0,3,29,8,1,0,1,2,0,0,3,8,1,3,6,4,0,8,0,1
20160906,Tue,HOU,138,CLE,137,4,3,54,183,34,7,3,1,1,4,0,0,4,11,0,0,7,6,2,4,1,0,34,7,4,0,1,2,0,0,2,7,1,0,6,4,4,6,0,0
20160906,Tue,KCR,138,MIN,139,10,3,54,187,36,10,0,0,2,10,0,1,5,8,3,0,5,4,3,8,0,1,34,8,0,0,3,3,0,0,1,6,0,1,5,7,10,8,1,0
20160906,Tue,TOR,138,NYY,137,6,7,51,201,36,11,1,0,1,6,0,0,8,8,0,2,11,3,7,8,1,0,30,7,0,1,3,7,1,0,4,6,0,0,4,8,6,8,0,2
20160906,Tue,ANA,138,OAK,138,2,3,51,134,29,5,1,0,0,2,1,0,1,7,1,0,2,2,3,9,0,0,27,4,0,0,0,3,0,0,3,6,0,0,4,3,2,12,1,2
20160906,Tue,TEX,139,SEA,138,10,7,54,224,44,15,7,0,2,10,0,2,6,10,0,0,15,5,5,12,2,1,39,12,3,0,2,7,1,0,4,7,0,1,10,6,8,8,1,0
20160906,Tue,BAL,138,TBD,137,11,2,54,188,42,14,3,0,3,10,0,1,6,7,0,0,11,5,1,8,1,1,35,8,2,0,1,1,0,0,2,7,1,1,8,5,10,8,1,0
20160906,Tue,NYM,139,CIN,137,5,3,54,188,34,8,0,0,4,5,0,1,4,10,1,1,7,7,3,7,1,0,31,5,0,1,1,3,1,0,4,11,1,0,6,4,5,8,1,1
20160906,Tue,SFG,138,COL,138,3,2,54,182,32,8,0,0,1,3,0,0,2,4,0,2,5,5,2,6,0,1,28,4,1,0,0,2,1,0,3,10,1,1,4,4,2,12,1,2
20160906,Tue,ARI,138,LAD,138,2,5,51,169,30,4,2,0,1,2,1,0,1,10,0,0,3,5,4,11,0,1,33,11,3,0,0,5,0,0,2,6,0,1,6,5,2,7,0,0
20160906,Tue,PHI,138,FLA,139,4,3,54,180,35,10,1,1,0,4,1,1,5,8,0,1,11,4,3,8,1,0,34,7,2,0,1,3,0,0,3,10,1,0,7,6,4,12,0,1
20160906,Tue,CHC,138,MIL,138,5,12,51,169,35,8,4,0,3,5,0,0,2,6,0,0,5,4,9,8,2,3,37,16,2,1,2,11,1,1,3,7,3,3,6,3,5,10,0,0
20160906,Tue,STL,137,PIT,136,9,7,54,216,42,15,3,1,5,9,0,0,2,8,0,1,8,6,4,9,2,1,40,12,1,0,2,7,0,0,2,9,0,1,8,6,9,8,0,1
20160906,Tue,BOS,138,SDP,138,5,1,54,184,35,10,1,0,2,5,0,0,5,10,1,2,8,4,1,8,0,0,36,9,1,0,1,1,0,0,0,9,0,0,8,4,5,9,0,2
20160906,Tue,ATL,139,WSN,138,7,9,51,218,36,11,3,0,1,7,0,0,0,7,0,1,2,6,7,8,2,0,37,12,1,0,2,8,0,1,3,9,4,0,8,8,7,14,0,1
20160907,Wed,DET,139,CHW,139,4,7,51,198,33,10,1,0,1,4,0,0,3,10,0,2,5,6,7,13,1,0,36,13,2,0,0,7,1,0,3,6,1,0,9,3,4,9,0,2
20160907,Wed,HOU,139,CLE,138,5,6,51,186,38,12,3,0,2,5,0,0,1,10,0,1,7,6,6,12,0,0,34,12,1,0,1,6,0,2,4,4,1,0,10,3,5,8,0,1
20160907,Wed,KCR,139,MIN,140,5,6,51,188,35,11,2,0,2,5,0,0,3,7,2,1,6,4,5,9,1,0,37,12,4,0,2,5,0,0,1,11,1,0,8,5,5,15,1,1
20160907,Wed,TOR,139,NYY,138,0,2,51,168,30,5,3,0,0,0,0,0,3,7,0,2,6,3,2,7,1,0,33,9,3,0,1,2,0,0,2,12,0,0,9,3,0,16,0,2
20160907,Wed,ANA,139,OAK,139,1,4,51,191,28,2,0,0,1,1,0,0,2,7,1,1,2,5,4,8,1,0,35,10,2,0,1,4,0,0,7,10,1,0,14,4,1,6,0,1
20160907,Wed,TEX,140,SEA,139,3,8,51,150,32,7,0,0,1,3,0,0,4,6,0,1,6,3,8,4,0,1,30,8,1,0,3,8,1,1,4,9,0,1,4,4,0,10,1,2
20160907,Wed,BAL,139,TBD,138,6,7,51,205,35,10,2,0,1,5,1,0,4,7,0,0,8,6,7,5,0,0,37,13,1,0,2,7,0,0,4,15,0,0,10,6,5,7,1,0
20160907,Wed,NYM,140,CIN,138,6,3,54,209,40,13,2,0,3,5,0,1,2,10,1,0,10,6,3,9,0,0,37,13,2,0,0,3,0,0,5,12,0,0,12,5,5,7,1,1
20160907,Wed,SFG,139,COL,139,5,6,52,196,37,13,4,0,2,5,1,0,2,7,1,1,8,9,6,13,0,1,34,11,2,0,3,6,0,1,1,7,0,1,5,4,5,15,0,1
